transaction_id,transaction_datetime,merchant_id,transaction_type,transaction_amount,transaction_status
ea8c844b-1d06-40ce-b369-d1990532121a,2025-05-03 23:14:08,M003,takeaway,7.86,pending
bde850cc-b198-4364-b993-87523135c31b,2025-05-04 00:47:10,M001,dine_in,41.12,completed
aed1dc7f-12d3-4573-ab4e-9823138d7a75,2025-05-04 04:34:46,M001,dine_in,47.17,completed
fa93802a-c7af-45d1-addd-f82804ae6bf1,2025-05-04 07:09:11,M002,takeaway,52.62,pending
803d1dc5-a394-4022-8187-8fbca4dfe5d1,2025-05-04 08:01:20,M003,delivery,33.98,completed
ab08ec4f-b170-48d7-80d9-e0d5170a2d9a,2025-05-04 08:09:51,M003,dine_in,56.9,completed
4ec44497-14c0-448c-b4ad-6312f2c3654a,2025-05-04 08:50:59,M001,delivery,84.71,completed
907575cf-1d6e-4bd8-a885-bb09703bd850,2025-05-04 09:14:43,M001,takeaway,89.42,completed
ef03d338-f52e-40a9-a0aa-110a184a93b2,2025-05-04 11:11:41,M004,takeaway,55.05,pending
9e197644-1c81-4d39-a4ec-df6b2d934e8d,2025-05-04 11:38:23,M001,dine_in,39.15,completed
3eaa2376-253a-4ecb-9a83-047bc2d0ca45,2025-05-04 13:46:19,M001,delivery,46.02,completed
b97c87dc-b151-44a2-97a8-119e0eae9208,2025-05-04 17:00:13,M004,dine_in,8.94,completed
ef534c38-2dc9-4600-aeef-08cf0a3923c6,2025-05-04 17:03:55,M002,delivery,42.76,completed
eb43e639-5f30-4c23-afde-4b8dffe72f58,2025-05-04 17:24:27,M005,delivery,32.81,pending
c8dc3159-fef6-4fe0-9717-de7eb95c33fc,2025-05-04 19:43:41,M005,delivery,36.81,completed
b459f58b-b5d0-421a-9dcc-bba2898f2dcf,2025-05-04 23:01:44,M004,takeaway,70.41,completed
9ef14f42-2027-4b3f-8361-75a76a082ca3,2025-05-05 05:07:04,M005,delivery,28.71,completed
cb7fdba9-b91b-4af4-b0ad-b2991fbbb37b,2025-05-05 06:34:43,M001,dine_in,65.64,completed
5b256137-c7f2-49d7-9d8f-019640bccd74,2025-05-05 10:43:43,M004,dine_in,50.69,completed
2e311c61-2237-49f8-bceb-281ef8a788a5,2025-05-05 11:24:08,M002,takeaway,45.06,completed
8e807e43-e6b2-47c5-904a-0f56feeff35a,2025-05-05 18:15:58,M004,takeaway,43.34,completed
33d1f85e-7dde-4288-85bc-caaca421d3b2,2025-05-05 19:08:25,M004,delivery,71.6,completed
1b07f001-049d-438a-b10d-96329b92ee15,2025-05-05 20:30:04,M005,dine_in,105.4,completed
a19b231c-2621-48e1-85ca-01778d09736d,2025-05-05 21:09:20,M003,dine_in,78.84,completed
46708ec1-742a-4470-8cd7-98de20714987,2025-05-05 23:03:44,M002,delivery,47.2,completed
6e5dae48-9004-40d9-90c3-3e36925affb3,2025-05-06 00:32:17,M004,dine_in,129.9,completed
c66e4930-a9db-4106-bc0b-9533fbfdd613,2025-05-06 01:44:05,M005,delivery,16.76,pending
9a4963eb-8a3e-4559-a71d-102e5a218ef6,2025-05-06 02:48:14,M005,takeaway,21.07,completed
532b25cd-8f94-4ab9-a587-90bc5ae42f6c,2025-05-06 04:36:10,M001,delivery,26.63,completed
574c506a-5d6b-4eb2-8a77-4d319e109d07,2025-05-06 04:52:33,M005,dine_in,36.36,completed
6de8f422-8112-47dd-afa4-d6df5bda64ca,2025-05-06 05:34:31,M003,dine_in,56.21,completed
44fd0ae7-c92f-4bf4-b33d-2019b75251dc,2025-05-06 10:19:22,M001,delivery,61.76,completed
fd2142fb-6734-44ae-9ea2-76813d6f0ea2,2025-05-06 14:22:52,M005,takeaway,97.57,completed
aceecb09-612c-4f14-a100-6efac50eb9d5,2025-05-06 14:45:13,M003,dine_in,75.3,completed
0416c129-02a1-42a5-8c22-beb6c27a19ca,2025-05-06 19:45:47,M003,takeaway,85.14,completed
362818b2-4b96-4895-95bf-72ff356c3645,2025-05-06 21:12:20,M005,dine_in,25.59,completed
cef900df-426b-4afb-824b-b10882e92a4a,2025-05-07 08:34:36,M005,takeaway,41.91,completed
146a7339-a38c-414d-8835-48d8f1a4bc7e,2025-05-07 12:26:45,M005,takeaway,74.38,completed
59874f18-c5cb-4ba1-aea3-65b3582d5072,2025-05-07 12:40:21,M001,dine_in,59.12,completed
fe640e9c-c569-4549-a97b-84701e719ec6,2025-05-07 12:48:56,M002,delivery,56.31,completed
469ed4ae-f547-4d3b-87e5-69860c4eb4a6,2025-05-07 15:16:31,M004,takeaway,8.632983115140672,completed
4bcfd2b1-3229-448e-bcfe-6312cbbce59d,2025-05-07 15:37:34,M003,dine_in,60.16,completed
ab5f7aaa-be46-44d8-84f2-bd033d508116,2025-05-07 16:39:51,M001,dine_in,36.14,completed
a013230d-4414-42aa-9ef4-589b5481c37d,2025-05-08 01:05:40,M001,delivery,29.51,failed
6199a637-0451-4177-8b58-0ad96c853ac7,2025-05-08 03:01:37,M001,dine_in,54.5,completed
19e0bb92-f230-4e56-8c1a-7fda1672fa53,2025-05-08 03:05:12,M005,dine_in,15.6,completed
9e118d00-ca93-4ad3-85e1-a5728f299661,2025-05-08 04:47:35,M003,takeaway,80.86,completed
05047117-e982-4ea8-a991-3a40b1649382,2025-05-08 09:18:29,M002,delivery,2.9120254947592565,completed
44d80019-b5fc-4318-a647-ef2e8833e86d,2025-05-08 12:32:54,M004,dine_in,84.97,completed
4f65798e-50af-48d1-9544-8701e8318cc8,2025-05-08 17:10:53,M004,dine_in,16.66,completed
ecd8df18-53da-43bf-b1f8-ed43cff1f405,2025-05-08 17:23:10,M002,dine_in,57.51,pending
0390c28f-f275-453f-84e9-d39fc66fb352,2025-05-08 19:57:49,M002,delivery,30.04,completed
7c987047-7c3e-4b9a-aac6-4c0d166f10e2,2025-05-09 04:11:56,M002,dine_in,64.82,completed
3d278086-b63d-4872-b6ce-5e569408676e,2025-05-09 07:44:26,M002,delivery,20.8,completed
474c6308-6119-455c-b3ae-4bee63498caf,2025-05-09 08:12:41,M002,dine_in,52.4,completed
7795e283-7603-4b2d-8dc3-568c3fbcd2ab,2025-05-09 10:59:14,M001,delivery,57.19,pending
33b178ad-63dc-4dd4-ac87-8a57f58d184c,2025-05-09 11:10:09,M001,takeaway,17.06,completed
054c84b7-63d5-4447-b229-16c9e975f35e,2025-05-09 19:59:44,M001,delivery,46.25,completed
08cdffb6-fd91-4f98-beb8-08ece6636159,2025-05-09 23:20:56,M003,delivery,30.6,completed
83fa392a-a38e-4d70-99ef-7739bb917e80,2025-05-10 02:58:40,M002,dine_in,14.87,completed
e6d6b748-7c4e-48a9-b7d6-c5decb71e0dd,2025-05-10 04:01:03,M001,takeaway,32.96,completed
31e4fe9b-d2ed-4f22-b60c-6454b0900d6f,2025-05-10 04:35:36,M003,takeaway,58.5,completed
a5aee033-3cd3-4617-b429-ba7b1e3c7f3d,2025-05-10 05:13:28,M001,dine_in,54.07,pending
bb82dcaf-a1f0-41a4-8608-c7992ddf1b00,2025-05-10 05:40:33,M003,takeaway,27.64,completed
cb79f842-fd6c-4e09-b3cc-960354c179dd,2025-05-10 10:08:11,M001,dine_in,40.8,completed
8c4013fd-cd3f-442e-a3f2-3c2ac9bf5fbc,2025-05-10 10:47:16,M004,takeaway,66.14,completed
61777441-59d3-458e-8c8c-0977ef2b3fc9,2025-05-10 11:51:00,M003,takeaway,64.99,completed
022d29af-1aa5-4a80-83e4-9b5149cc2d93,2025-05-10 12:12:28,M005,dine_in,12.4,completed
f59f6deb-280e-4d03-bbd6-56eaaa42b5a0,2025-05-10 16:20:49,M001,dine_in,37.67,completed
99f4baca-a4d2-4270-a0d1-6d095361d450,2025-05-10 19:35:32,M002,delivery,62.44,completed
3974be0c-2a11-4a8b-bfa0-5951465c3d19,2025-05-10 20:58:28,M001,delivery,81.5,completed
ee8bc4a9-5968-4fb1-8c7b-20a019585ea1,2025-05-10 21:44:59,M001,dine_in,20.57,failed
74a43c69-8d66-4e69-8243-a082833c8f48,2025-05-11 01:56:13,M003,takeaway,23.8,pending
88aced76-59b6-4597-b62c-9f1799190723,2025-05-11 02:43:07,M001,dine_in,95.94,completed
36c8c3aa-eff3-4c23-9cc3-b391b575509c,2025-05-11 06:12:25,M005,dine_in,32.4,completed
bdb6b068-5278-414b-8427-e7720e8768ec,2025-05-11 08:48:02,M001,delivery,54.3,completed
505be468-f80a-4d0f-a7cb-c9be172cd1e7,2025-05-11 09:56:29,M005,takeaway,55.7,completed
7847d256-439b-4bfc-848f-e0a590a61850,2025-05-11 10:33:14,M002,takeaway,64.13,completed
e483f10a-af9b-469f-a63e-7f1ac0b0cfff,2025-05-11 11:05:24,M002,dine_in,41.13,pending
c8543e67-a234-4ca8-acf0-0aaf00a9b669,2025-05-11 13:28:35,M001,takeaway,71.86,completed
94179437-0345-4098-ab10-30076aee7451,2025-05-11 15:26:37,M005,delivery,64.4,pending
40ab3168-0c94-470c-94ba-518c585010e6,2025-05-12 01:00:01,M004,delivery,0.41,completed
ad1ede37-5e04-48b8-acf7-3e04c0d770eb,2025-05-12 01:28:50,M005,delivery,4.9851832288936375,completed
8cf26165-ed82-4aed-ada2-698b3b44033c,2025-05-12 01:45:53,M002,delivery,12.8,completed
60da7448-2e9d-4475-8a79-153db81da4e3,2025-05-12 01:55:15,M003,delivery,60.05,completed
3f7b4d8c-06e5-4d2a-9ce5-2dfcf73f9dcf,2025-05-12 08:00:19,M002,delivery,85.0,pending
7f68f02a-761f-4ed2-89c2-a73e3e5ec9fd,2025-05-12 08:40:49,M003,delivery,24.79,completed
ada86979-38b1-4612-94ed-d50e71c3ba82,2025-05-12 09:37:32,M004,takeaway,58.44,completed
469ab615-52ef-4256-9914-aa964ebbfcb2,2025-05-12 13:24:26,M005,dine_in,44.25,completed
d9365eae-8437-4552-9604-a2d711b26bdf,2025-05-12 13:52:02,M002,dine_in,105.85,completed
5b78703c-2738-4dec-bf12-57afecccb227,2025-05-13 06:19:12,M001,takeaway,44.84,completed
7fe893dc-fc00-440f-a2cf-8268bd566dfe,2025-05-13 11:05:55,M002,delivery,44.01,failed
5604ce1b-b92f-4224-8a85-cca7a2872f01,2025-05-13 11:22:12,M004,dine_in,24.72,completed
674c3df2-e1d3-4ed2-b261-350891e2ab4e,2025-05-13 15:03:16,M005,takeaway,41.99,completed
4f73a295-ece7-4ca4-b3b1-48563d97333d,2025-05-13 15:13:20,M001,delivery,50.9,completed
27264c9f-24b7-4739-b934-9a99c72ec54d,2025-05-13 15:29:53,M004,takeaway,30.41,completed
381bffc1-530b-48a9-b0cd-c3721d59e924,2025-05-13 18:04:40,M005,takeaway,2.465118902856064,completed
dd444ef4-0577-482b-91ec-925998b5c218,2025-05-14 01:51:10,M003,takeaway,86.83,completed
026432c6-ec60-4337-9d52-76da1944efc4,2025-05-14 03:05:14,M002,dine_in,23.36,completed
6cedbb75-7ae3-4507-9030-77351bf4f3c2,2025-05-14 03:18:24,M002,dine_in,56.67,completed
89e1b1eb-bcea-48b0-b32a-501e4fb9c57f,2025-05-14 07:02:57,M005,delivery,27.47,completed
4d43034d-197d-4a19-ae26-5009550e5d37,2025-05-14 09:23:47,M004,dine_in,78.89,completed
27f713c8-b205-4bc0-96cb-eb07561728ae,2025-05-14 14:28:44,M003,dine_in,3.78,completed
255404c2-da34-4dbb-89ab-85f9df40abd4,2025-05-14 20:15:21,M001,takeaway,43.73,completed
fd47c7b2-6346-43dd-bb72-571d36def059,2025-05-14 23:45:28,M005,takeaway,24.39,completed
49f59c87-edf3-46d8-a4f7-9ab777d039aa,2025-05-15 00:52:07,M004,dine_in,67.3,completed
ab5359e4-ca35-4bdb-bdf8-683d707d4a3c,2025-05-15 01:41:40,M002,dine_in,46.94,completed
6796ed11-9732-483d-921d-c9a51a7375d6,2025-05-15 05:19:31,M003,dine_in,33.55,pending
e250038b-7ec9-42fb-841f-aad532280eae,2025-05-15 09:05:53,M005,dine_in,32.63,completed
e3e32fa7-4f41-4e47-b90f-49ef2aee8624,2025-05-15 10:42:14,M002,delivery,21.72,completed
7bc471c5-632f-48af-bc64-167634b70ef0,2025-05-15 14:20:55,M001,delivery,20.23,completed
eaeb2961-3ec4-4f58-85c5-4785d6f493cf,2025-05-15 16:21:50,M005,dine_in,12.42,completed
63eb36f8-c4db-4b88-a92c-15cb6875019c,2025-05-15 17:35:50,M005,takeaway,51.16,completed
0b98a61b-9231-4f4c-897e-39876077c693,2025-05-15 17:43:22,M004,takeaway,51.52,completed
bf351815-be2c-40a2-9fe1-01674e2a14da,2025-05-15 20:10:43,M005,takeaway,72.87,completed
6af3fa69-52cb-47b3-b71f-5437015cb91a,2025-05-15 22:18:59,M005,dine_in,81.75,completed
cb5009bf-6c3e-40ee-98f7-c44d658ce93c,2025-05-16 02:22:07,M004,dine_in,9.65343092116701,completed
290aab5e-da30-4574-868c-f9a4fa2e7c16,2025-05-16 03:11:07,M002,takeaway,86.41,completed
34738dac-dc70-4f1b-bd48-1e1a81be42f5,2025-05-16 06:00:08,M001,delivery,77.39,completed
48666156-3717-426a-8abf-2b9dc7d88dbe,2025-05-16 06:07:01,M005,takeaway,27.95,completed
0807fe0d-974b-40c3-8f37-5c03ad65529e,2025-05-16 06:36:42,M002,delivery,66.53,completed
500959bb-c9a7-431a-bc47-ee007bc9bb83,2025-05-16 07:12:50,M004,takeaway,31.16,completed
95c8d9c6-56f4-479c-aa5e-a7acce43565b,2025-05-16 07:15:07,M005,delivery,53.21,completed
e85ee3da-be40-4a5d-ac44-7c031e8c1c5a,2025-05-16 07:23:42,M004,takeaway,2.4,completed
b2d231d5-b540-4157-9932-ee146af2f850,2025-05-16 08:44:51,M001,dine_in,72.41,failed
431a5a92-d1f5-4314-9849-ed4386d53ed8,2025-05-16 10:23:53,M003,dine_in,49.1,completed
caee0c88-e513-4358-b6ae-723d640767e8,2025-05-16 11:05:52,M004,dine_in,65.89,completed
ff3cf37e-1686-4c63-9c1a-f5052bcf9136,2025-05-16 14:55:54,M001,delivery,76.19,completed
c6376a51-7a5f-4c37-b12d-4f27ab2b3a60,2025-05-16 18:15:25,M002,takeaway,58.06,pending
785aa2df-5036-42c8-9f9f-6efa70dcd109,2025-05-16 23:43:36,M005,dine_in,93.78,completed
31c7363d-520e-4cff-9472-302876ffff0f,2025-05-17 00:36:31,M004,takeaway,52.89,completed
ff4997c2-5dff-46c0-90ad-afb52fce9b16,2025-05-17 00:47:59,M001,takeaway,5.238642271912601,completed
a4f2c6cd-0cdc-4fee-8d7e-d1a24a187cbb,2025-05-17 01:05:41,M001,dine_in,25.15,completed
7bf6a101-603f-4752-b4c1-c8468e0a3bf5,2025-05-17 01:16:46,M004,dine_in,30.63,completed
51d2b5ac-c27f-48b1-a3c6-73b37062da2e,2025-05-17 11:06:25,M001,dine_in,18.97,completed
300c15bf-ebc1-4dc7-8047-77c2d37c5c83,2025-05-17 11:31:06,M003,dine_in,40.89,completed
0cb57319-b6b7-41b0-ab27-1b2d053ad578,2025-05-17 13:07:23,M004,takeaway,7.010811160307321,completed
96df241c-7c7b-45ef-9420-d46fddb0d1f1,2025-05-17 13:27:15,M001,dine_in,1.5562761462030037,pending
30533230-63c2-4973-b9f2-f95b75ad3776,2025-05-17 21:16:01,M002,delivery,23.76,completed
7ac0ff10-c897-4424-9f9e-016916ef5f76,2025-05-17 22:23:56,M003,takeaway,32.8,completed
312598f9-c56a-4782-9d28-18761ce4e4df,2025-05-17 23:22:09,M005,dine_in,61.45,completed
67efd46d-b3e6-45ac-9cdb-b5649c7eade0,2025-05-18 03:57:43,M002,dine_in,51.83,completed
a46d9133-3138-4a5f-b398-332c62da5bf2,2025-05-18 06:06:22,M003,delivery,65.11,completed
f03552d9-93f3-4620-8b23-ac473cea6ac6,2025-05-18 06:50:59,M005,takeaway,37.1,completed
caf3e99a-44af-48a3-8aa4-5bf45aa0a626,2025-05-18 07:35:46,M005,takeaway,7.760594232586385,completed
1e025402-e8cc-4d6d-9ace-3ea401379d75,2025-05-18 08:07:03,M001,dine_in,82.53,completed
b6c67c13-be99-4a5f-b868-3a8e2ecf8c80,2025-05-18 10:56:52,M004,takeaway,7.98,completed
aa68b3bd-cbd4-4664-bb11-2724104e9cd0,2025-05-18 13:49:37,M001,dine_in,82.69,failed
3ab71a6b-e023-41b4-8435-c86184fc84bf,2025-05-18 17:02:24,M002,takeaway,72.03,pending
93938742-6a7d-4782-8f26-e8951574e56c,2025-05-18 17:52:25,M001,delivery,73.49,completed
51bcb420-5b4d-4ee0-a3db-49b38b3577df,2025-05-18 18:36:24,M004,takeaway,17.88,completed
a3ed182f-b629-4c31-ba62-a2a51010db0c,2025-05-18 19:07:07,M002,takeaway,84.99,completed
bc53e254-01b0-4865-9310-095d0bd3381d,2025-05-18 19:27:03,M003,takeaway,30.53,completed
5cf8ac39-d76e-467b-b3e2-2bc86ae8e574,2025-05-18 19:29:40,M005,dine_in,49.84,completed
468d7e6d-29fb-4e4e-836d-50855757f0a5,2025-05-18 22:59:23,M004,takeaway,67.8,completed
a3816fe0-ab76-4859-97a9-fb509014bb12,2025-05-19 01:40:59,M003,delivery,43.87,completed
cc410a9d-ff00-4c12-a0ec-e827e1f91b5b,2025-05-19 03:05:19,M004,takeaway,68.33,completed
549d47e8-a2f2-480d-ac64-0d0843fa9109,2025-05-19 05:35:35,M005,takeaway,88.62,completed
3a153c0c-2eb5-4808-98d6-b1fda752400f,2025-05-19 05:45:53,M003,takeaway,17.16,completed
77658732-0a47-4989-b868-04633d216a57,2025-05-19 06:17:53,M001,delivery,69.06,completed
ead47f16-ff9e-4b76-85cf-d859a2b4368a,2025-05-19 08:33:30,M003,dine_in,93.67,pending
51235cbd-a2aa-4e7e-a278-282ce8a0f329,2025-05-19 08:47:03,M005,takeaway,21.04,completed
9863bee8-97b7-471c-93e2-1c9e277f3e5d,2025-05-19 09:28:24,M003,delivery,30.52,completed
485cd61b-08c0-4094-89a2-e7ed513e8cee,2025-05-19 11:44:51,M005,dine_in,74.03,failed
f84540eb-0825-4ba5-9a03-62c05c069b62,2025-05-19 13:30:11,M001,dine_in,45.94,completed
84bca62c-45f9-4eb4-9233-7e2a0ee65ec4,2025-05-19 16:59:57,M003,delivery,75.09,pending
ac84c676-5368-43f0-9325-d51f81481e0e,2025-05-19 19:57:24,M005,delivery,64.48,completed
1e48e5b0-14b0-4fe4-8f18-c433def7c531,2025-05-20 01:44:59,M002,takeaway,7.784812744389217,completed
512cdba9-79b1-4ab9-aaed-9090d616f285,2025-05-20 07:50:47,M001,takeaway,50.45,completed
8ac0783b-3e74-444e-a3ac-65d727f6c399,2025-05-20 09:02:33,M003,delivery,109.45,completed
fe42151f-fce2-4aa5-bf39-6666ad84722f,2025-05-20 13:52:31,M005,delivery,76.36,completed
470c6b5a-7064-47fe-917c-813a3c5ece4c,2025-05-20 17:24:25,M003,takeaway,57.21,completed
fbc028ba-d821-423c-a4be-f65d867a850c,2025-05-20 20:14:00,M005,takeaway,60.67,completed
29abd340-3f58-4f42-9fd6-b041b0d03cbc,2025-05-20 20:48:50,M005,delivery,6.56,completed
2705fd06-d124-4c52-a4eb-676913107e61,2025-05-20 21:09:14,M004,delivery,29.34,completed
52ac2a97-101a-49a6-a3c0-c19d248732c4,2025-05-21 00:13:44,M003,dine_in,28.75,completed
b19f1d1a-e852-40e3-8771-14f0150e8bd9,2025-05-21 00:32:09,M003,takeaway,39.41,completed
9bb4d296-3537-423f-b5fe-56d1093f475d,2025-05-21 01:50:32,M002,takeaway,7.62,completed
dda92f41-edf9-4552-a435-1a5abf3ff351,2025-05-21 03:43:26,M005,dine_in,43.85,completed
0699017a-95c2-435f-8840-fcc55b0e9713,2025-05-21 04:32:05,M004,delivery,78.43,completed
fd2a46de-0e05-4984-b531-6a6b60de3a19,2025-05-21 05:01:40,M002,takeaway,49.58,completed
d6e395d3-fbe2-4f22-8a30-9e830ff9ff71,2025-05-21 05:38:16,M005,delivery,34.18,completed
fd12262b-a67e-435c-840e-0445bbe6bc7c,2025-05-21 08:04:32,M005,dine_in,71.07,completed
2cdcc67b-6dbf-48c8-b587-648b3da5e21d,2025-05-21 14:15:30,M002,delivery,53.57,completed
929cdcf1-c39c-421a-823a-0bcfa737ed5f,2025-05-21 15:20:06,M001,takeaway,6.93,completed
c78122d7-0264-4963-ab92-1b22afd2de2f,2025-05-21 18:00:34,M004,dine_in,66.93,completed
355aa9cf-ecee-40ff-82e4-81d9597b0b08,2025-05-21 22:19:25,M001,delivery,36.56,completed
d6f569b2-2de5-4500-ad9d-1365bac3ec39,2025-05-22 01:41:59,M005,dine_in,78.35,pending
d02f76e9-7f7c-4864-a213-f4561c139cb5,2025-05-22 02:50:03,M005,takeaway,52.66,completed
dd0abc14-0a4c-41aa-aeb0-022efc7e1511,2025-05-22 06:36:04,M004,takeaway,27.92,completed
8aaabe76-a677-4451-b037-853db544dc87,2025-05-22 07:30:06,M001,dine_in,85.82,completed
3533f3d2-4c90-4b2f-9b97-c03973970ecf,2025-05-22 08:25:46,M004,delivery,44.33,completed
e9b683b7-6955-4eb7-864c-d6d45fb43373,2025-05-22 08:26:21,M001,delivery,81.38,failed
bcefb653-7b34-430f-b23c-c5d971781b56,2025-05-22 08:40:43,M002,delivery,59.86,completed
337e7602-c7f7-4a78-bb39-b7ec52688908,2025-05-22 10:00:27,M004,dine_in,57.85,completed
49dd3820-ba5f-4da0-9d5b-d9bd42105528,2025-05-22 10:34:41,M001,takeaway,47.68,completed
60a7fddc-58a9-41e9-a32c-f9a2f52284be,2025-05-22 13:06:11,M003,takeaway,58.9,completed
121873e3-2f1f-4487-a0b4-7d57e765a1b8,2025-05-22 13:18:23,M004,takeaway,111.82,completed
08ee50a4-6fe0-469a-acaf-ab0e6341e4a5,2025-05-22 16:51:51,M001,takeaway,23.17,completed
cc804339-70d9-4f70-ad08-e35d0807f38a,2025-05-22 20:17:36,M003,delivery,102.49,completed
72d39dbb-2e1c-4ab0-85d1-8c3d7431a9a3,2025-05-23 00:45:50,M001,dine_in,29.92,completed
8f8507c3-cfe5-4d4b-b736-0eee11745ea1,2025-05-23 05:38:23,M002,takeaway,50.51,completed
c09fb269-d1dd-4288-b022-1eb723854ee3,2025-05-23 05:41:38,M001,takeaway,7.79,completed
28d94118-8cf1-43c5-b0fa-e1ed096de4b8,2025-05-23 07:06:58,M005,dine_in,79.13,pending
c9ac8738-2269-4ddf-bfbd-263167cf10be,2025-05-23 09:12:40,M004,delivery,55.75,completed
257e2db2-1142-439b-959f-82b866e0d83b,2025-05-23 09:37:34,M002,dine_in,82.26,completed
d341e90f-216a-424e-948d-89b01b3f6933,2025-05-23 17:49:20,M001,dine_in,45.35,completed
769b0015-5f24-4276-b3bc-ca6c527a35c2,2025-05-23 20:03:24,M002,takeaway,44.24,completed
87956926-9787-4ff2-b372-bb7f97233822,2025-05-23 22:59:19,M002,dine_in,28.24,completed
07e0bcc9-4dcf-46b5-bace-73b5aabe6c41,2025-05-24 00:05:39,M005,takeaway,40.54,completed
69d099a7-5822-4b71-b669-a982c4ef60f2,2025-05-24 01:12:02,M003,dine_in,26.11,completed
47e413b2-6d08-4e1c-832b-196635bd70a6,2025-05-24 03:06:14,M003,delivery,18.1,completed
bb17473e-53de-449d-a27f-0e36b5f68798,2025-05-24 05:02:16,M004,delivery,11.66,completed
a333d88e-a647-439f-a392-6c9a60a7b123,2025-05-24 06:26:47,M005,takeaway,30.49,completed
d8c723e1-04f7-46a6-bebc-5130b973af80,2025-05-24 07:22:20,M004,dine_in,68.21,pending
31030556-d8f1-4bbe-bc1d-d00980cccdae,2025-05-24 09:06:01,M002,delivery,55.11,completed
13ef6250-887d-48c3-bd73-536e7d5cfa72,2025-05-24 09:20:31,M002,takeaway,18.9,pending
471d69d2-f402-4a15-9353-c9e167cea765,2025-05-24 11:48:17,M003,takeaway,91.92,pending
5034ee8c-d0d2-4b49-b1d6-20f9ea7bc572,2025-05-24 13:57:43,M002,dine_in,34.2,completed
ea896ee8-9ae2-4042-b297-107d8effe359,2025-05-24 16:04:31,M004,takeaway,63.61,pending
1a074859-871c-4d29-8627-852da8c09258,2025-05-24 17:14:33,M005,takeaway,5.41,completed
58d7540f-4caf-45eb-9f30-d953917c91b3,2025-05-24 18:16:08,M005,dine_in,76.7,completed
13be85d2-41cc-4d08-9386-5446edfe05cb,2025-05-24 21:42:24,M004,delivery,56.72,completed
326a4677-2145-436c-aa41-1b377f873287,2025-05-25 01:23:37,M002,takeaway,10.01,completed
53b43b86-2751-4602-9b11-eb5f78ee9ed4,2025-05-25 01:35:32,M003,dine_in,13.64,completed
bbd2015e-c24f-4356-a59a-485f48cdbe65,2025-05-25 08:03:07,M002,delivery,30.63,completed
61d80af0-f086-4b52-8e45-7b153183e0d6,2025-05-25 09:16:28,M004,dine_in,61.17,pending
ccd3c7f0-a1d7-40e4-9561-6af6da178784,2025-05-25 10:39:38,M005,dine_in,84.73,completed
5d962d49-3daa-4b21-879c-e4a2bb00c7b0,2025-05-25 11:22:59,M002,takeaway,50.91,completed
c210d911-bccf-4bc7-bfc2-8e531c198624,2025-05-25 12:31:52,M001,dine_in,48.17,completed
94fdfbdc-b25c-4f55-aca9-9c61b5766b78,2025-05-25 13:48:40,M004,takeaway,65.87,completed
d53cc556-ea0e-475b-9ab0-64850c3572b7,2025-05-25 14:15:07,M004,delivery,38.1,completed
ce1b260a-2921-4a0e-ae58-38320edd0d96,2025-05-25 16:55:59,M004,takeaway,71.75,completed
ee3d132b-fa7c-4c9e-9026-727df784adc4,2025-05-25 20:47:07,M004,dine_in,55.88,completed
05dec075-b746-4d2b-8521-0481e53fa153,2025-05-25 22:27:58,M003,takeaway,13.57,completed
f720e64e-347a-4ce2-a2af-9b154180cbc0,2025-05-25 23:50:49,M003,delivery,42.42,completed
1010fda9-b26e-4c4b-8525-4b09717807c2,2025-05-26 00:26:32,M001,dine_in,57.59,completed
b17e86b8-ab3b-4bde-9da2-d58a71186053,2025-05-26 05:07:05,M004,dine_in,21.99,completed
922ebd08-aa21-4ff0-8db1-ae9688dd19e0,2025-05-26 09:22:36,M003,takeaway,75.01,completed
3127c568-e204-4053-9068-022f78c24c09,2025-05-26 12:36:57,M002,takeaway,6.356915507141872,pending
c0c420e7-d031-4c1a-9f71-6fc1406603f3,2025-05-26 17:08:32,M003,dine_in,64.5,completed
63508e5e-b762-441a-9d1d-e3853625477f,2025-05-26 17:50:56,M005,takeaway,3.857947302318296,completed
b51e80ca-54f8-44c6-a7e4-aa6721095dad,2025-05-26 19:31:11,M002,delivery,27.66,pending
9c889163-6587-408a-9f46-e35885bea050,2025-05-26 22:09:33,M002,takeaway,24.56,completed
d16ee906-27cb-450e-85dd-5b3b835107ca,2025-05-26 22:30:43,M004,delivery,64.99,completed
a8cc89da-7555-487f-af5b-0f0964778b59,2025-05-26 23:35:31,M003,delivery,16.07,completed
9fcd58cb-97ce-474c-8239-1bf492c7938c,2025-05-27 01:11:32,M004,delivery,52.19,completed
a9c7f514-f456-43a0-9b3d-296d83c9eaf0,2025-05-27 02:40:28,M003,takeaway,95.64,completed
907d5aaf-6a60-4777-8706-147c976147ce,2025-05-27 02:55:08,M003,delivery,53.61,completed
c462f288-d859-4823-9caa-cad8ee089b27,2025-05-27 03:21:26,M002,takeaway,45.8,completed
262e71a6-8daa-417e-b8c1-672f419263cf,2025-05-27 05:48:52,M002,dine_in,83.78,failed
42883026-9b7b-439d-94b0-f88fd3fab368,2025-05-27 05:52:54,M004,delivery,119.86,completed
82fc5514-4d71-448f-8024-0b84948afe16,2025-05-27 07:45:52,M005,dine_in,57.1,completed
7ec348bd-e138-4607-a9db-6e1355f2d8c3,2025-05-27 10:31:31,M003,dine_in,70.05,completed
